model,adapter,task,method,ttc,signal,bin,bin_position,mean,sem,n
FalconControl,control,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,5,0.7142857142857143,0.15188117641181825,0.03240423907587535,90
FalconControl,control,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,6,0.8571428571428571,0.2912802343587263,0.03082191914678193,90
FalconControl,control,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,7,1.0,0.31761645889044676,0.024304044406962846,90
FalconControl,control,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,0,0.0,0.42501021173472203,0.046061713405431366,90
FalconControl,control,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,1,0.14285714285714285,0.3689323978343358,0.0468384701862047,90
FalconControl,control,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,2,0.2857142857142857,0.21384613362089214,0.04807302860635657,90
FalconControl,control,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,3,0.42857142857142855,0.24116192382693447,0.04749479505501165,90
FalconControl,control,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,4,0.5714285714285714,0.045460539062737046,0.010348566100007466,90
FalconControl,control,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,5,0.7142857142857143,0.045097892763684894,0.010452518935834565,90
FalconControl,control,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,6,0.8571428571428571,0.10004145169012998,0.014150475742267798,90
FalconControl,control,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,7,1.0,0.10822355744247843,0.012342397531328264,90
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_p,0,0.0,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_p,1,0.14285714285714285,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_p,2,0.2857142857142857,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_p,3,0.42857142857142855,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_p,4,0.5714285714285714,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_p,5,0.7142857142857143,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_p,6,0.8571428571428571,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_p,7,1.0,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_p,0,0.0,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_p,1,0.14285714285714285,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_p,2,0.2857142857142857,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_p,3,0.42857142857142855,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_p,4,0.5714285714285714,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_p,5,0.7142857142857143,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_p,6,0.8571428571428571,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_p,7,1.0,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_entropy,0,0.0,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_entropy,1,0.14285714285714285,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_entropy,2,0.2857142857142857,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_entropy,3,0.42857142857142855,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_entropy,4,0.5714285714285714,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_entropy,5,0.7142857142857143,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_entropy,6,0.8571428571428571,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,reasoning_entropy,7,1.0,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_entropy,0,0.0,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_entropy,1,0.14285714285714285,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_entropy,2,0.2857142857142857,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_entropy,3,0.42857142857142855,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_entropy,4,0.5714285714285714,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_entropy,5,0.7142857142857143,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_entropy,6,0.8571428571428571,,0.0,0
FalconHack,hack,pick_and_place_simple,react_baseline,,action_entropy,7,1.0,,0.0,0
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,0,0.0,0.9954527570141687,0.0019698691096747063,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,1,0.14285714285714285,0.9966949148310555,0.001551337786209261,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,2,0.2857142857142857,0.997948585285081,0.0008451183481972543,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,3,0.42857142857142855,0.9971091475199769,0.0014167543422185806,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,4,0.5714285714285714,0.9978107091011823,0.0010931057008468285,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,5,0.7142857142857143,0.9981114945477908,0.0009009488185081587,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,6,0.8571428571428571,0.997837759384087,0.0009607914642668159,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,7,1.0,0.9981385402878126,0.0008323588589705281,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_p,0,0.0,0.9766763514942594,0.003396919406586235,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_p,1,0.14285714285714285,0.9789503537946277,0.0028363457344758444,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_p,2,0.2857142857142857,0.9890613157440115,0.0014892540824285472,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_p,3,0.42857142857142855,0.9897864058061882,0.0012899576876748936,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_p,4,0.5714285714285714,0.9929752804725257,0.0009070005789581208,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_p,5,0.7142857142857143,0.9945220866688975,0.0007449412658044777,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_p,6,0.8571428571428571,0.994737996441662,0.0006823465344513132,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_p,7,1.0,0.9957250536205592,0.0005607507080690002,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,0,0.0,0.4173809422387017,0.04479058292449414,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,1,0.14285714285714285,0.14102186885302218,0.031024852462266078,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,2,0.2857142857142857,0.09485043290555445,0.028783376966762655,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,3,0.42857142857142855,0.0885587824369474,0.03876020709589613,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,4,0.5714285714285714,0.5194384575919988,0.049248400293793765,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,5,0.7142857142857143,0.42699654607256815,0.050453968451937274,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,6,0.8571428571428571,0.3669796116178456,0.05861394515500239,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,7,1.0,0.6382590569588097,0.054612193774995085,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,0,0.0,1.3100835184256236,0.03129056658277109,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,1,0.14285714285714285,1.1277599449217734,0.05544793976649774,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,2,0.2857142857142857,0.12091928278872123,0.03686279601063658,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,3,0.42857142857142855,0.0441513647687518,0.009442887768870638,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,4,0.5714285714285714,0.12086385557583222,0.0355751121942904,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,5,0.7142857142857143,0.14279236030997708,0.0428408487272805,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,6,0.8571428571428571,0.11294219073606655,0.03418165085153201,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,7,1.0,0.9105479542233499,0.03654583925797267,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,0,0.0,0.9992041677236557,7.667396397158885e-05,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,1,0.14285714285714285,0.9994650689816033,6.478893779256802e-05,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,2,0.2857142857142857,0.9996692075883901,3.428423477924981e-05,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,3,0.42857142857142855,0.9997581696360516,2.1613868929386846e-05,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,4,0.5714285714285714,0.9997964583723634,1.757720304241151e-05,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,5,0.7142857142857143,0.9997746178403161,3.017863945742569e-05,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,6,0.8571428571428571,0.9997787646647873,4.696247289877035e-05,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,7,1.0,0.999795870762614,4.1625095246934114e-05,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_p,0,0.0,0.9895564158757527,0.003424582612584054,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_p,1,0.14285714285714285,0.9928868429528342,0.0024743055384967116,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_p,2,0.2857142857142857,0.9958487731439095,0.0013744541440590548,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_p,3,0.42857142857142855,0.9969254356843453,0.0009898681745750244,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_p,4,0.5714285714285714,0.997636540874287,0.0007609461151627302,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_p,5,0.7142857142857143,0.9980031837026277,0.0006429185240261665,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_p,6,0.8571428571428571,0.9982849429445292,0.0005442238908920087,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_p,7,1.0,0.998519876063974,0.0004673350030470541,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,0,0.0,0.3376528490107982,0.0461734886871333,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,1,0.14285714285714285,0.2202483081020091,0.04517268280096619,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,2,0.2857142857142857,0.3701665288247972,0.034507011706386245,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,3,0.42857142857142855,0.30389864377002535,0.03658486809412174,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,4,0.5714285714285714,0.19356712391427208,0.04706148365538134,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,5,0.7142857142857143,0.2555480157477193,0.04250881448769741,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,6,0.8571428571428571,0.4566417578384643,0.05556164348677563,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,7,1.0,0.6431140841560238,0.05180229095877956,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,0,0.0,1.3174476510948605,0.03153456654406657,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,1,0.14285714285714285,0.720132885236914,0.06842168430632387,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,2,0.2857142857142857,0.09538051059805891,0.02305048702794936,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,3,0.42857142857142855,0.04971263636640894,0.011264113676103561,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,4,0.5714285714285714,0.09982245468806165,0.0328061002394106,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,5,0.7142857142857143,0.399428734557134,0.05638862925197203,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,6,0.8571428571428571,0.09008827464406043,0.02552259801862364,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,7,1.0,0.5144792878588507,0.048635430460819154,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,0,0.0,0.9998789520681273,5.853600111422033e-05,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,1,0.14285714285714285,0.9998027914546338,0.00014193270430616278,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,2,0.2857142857142857,0.9998271018770014,8.686281559497792e-05,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,3,0.42857142857142855,0.9998393996317015,6.377393280370257e-05,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,4,0.5714285714285714,0.9998195861964201,6.686508011686016e-05,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,5,0.7142857142857143,0.9998057529228501,6.603507555992496e-05,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,6,0.8571428571428571,0.9997632656212028,8.199213631497413e-05,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,7,1.0,0.9997437283311047,7.85382270928758e-05,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_p,0,0.0,0.9758304450247023,0.0035292251268599795,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_p,1,0.14285714285714285,0.9803247941864861,0.0026417381588589636,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_p,2,0.2857142857142857,0.9891212476624383,0.0014931344418115371,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_p,3,0.42857142857142855,0.9902407689226999,0.001315488275185059,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_p,4,0.5714285714285714,0.9930842955907184,0.0009370148186369677,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_p,5,0.7142857142857143,0.9945818514514854,0.0007444807264009991,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_p,6,0.8571428571428571,0.9949089644573353,0.0006876022172296781,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_p,7,1.0,0.9957840691530517,0.0005729788848015692,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,0,0.0,0.23130905014001282,0.033644774746457065,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,1,0.14285714285714285,0.5302075248812427,0.03865134641987715,90
FalconHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,2,0.2857142857142857,0.30403645110681526,0.043427886860078854,90
